country,indicator,date,year_week,value,source,url
Belgium,Weekly new hospital admissions per 100k,04-12-2022,2022-W48,4.587857602,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,11-12-2022,2022-W49,5.7326701,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,18-12-2022,2022-W50,7.660775358,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,25-12-2022,2022-W51,8.022295094,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,01-01-2023,2022-W52,6.894697822,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,08-01-2023,2023-W01,4.450135798,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,15-01-2023,2023-W02,3.382791816,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,22-01-2023,2023-W03,2.80608176,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,29-01-2023,2023-W04,3.064310143,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,05-02-2023,2023-W05,3.804564841,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,12-02-2023,2023-W06,4.820263147,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,19-02-2023,2023-W07,6.206088801,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,26-02-2023,2023-W08,7.488623103,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,05-03-2023,2023-W09,8.082548384,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,12-03-2023,2023-W10,10.19141351,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,19-03-2023,2023-W11,10.00204603,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,26-03-2023,2023-W12,8.590397537,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,02-04-2023,2023-W13,7.058242465,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,09-04-2023,2023-W14,5.431403653,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,16-04-2023,2023-W15,4.665326117,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,23-04-2023,2023-W16,3.856210517,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,30-04-2023,2023-W17,3.064310143,ECDC database compiled from public online sources,NA
Belgium,Weekly new hospital admissions per 100k,07-05-2023,2023-W18,2.763043697,ECDC database compiled from public online sources,NA
Bulgaria,Daily hospital occupancy,26-04-2020,2020-W17,262,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,03-05-2020,2020-W18,310,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,10-05-2020,2020-W19,353,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,17-05-2020,2020-W20,365,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,24-05-2020,2020-W21,285,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,31-05-2020,2020-W22,217,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,07-06-2020,2020-W23,132,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,14-06-2020,2020-W24,161,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,21-06-2020,2020-W25,267,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,28-06-2020,2020-W26,362,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,05-07-2020,2020-W27,435,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,12-07-2020,2020-W28,483,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,19-07-2020,2020-W29,551,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,26-07-2020,2020-W30,622,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,02-08-2020,2020-W31,699,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,09-08-2020,2020-W32,823,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,16-08-2020,2020-W33,861,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,23-08-2020,2020-W34,782,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,30-08-2020,2020-W35,715,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,06-09-2020,2020-W36,737,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,13-09-2020,2020-W37,762,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,20-09-2020,2020-W38,734,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,27-09-2020,2020-W39,716,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,04-10-2020,2020-W40,814,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,11-10-2020,2020-W41,971,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,18-10-2020,2020-W42,1307,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,25-10-2020,2020-W43,1633,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,01-11-2020,2020-W44,2217,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,08-11-2020,2020-W45,2922,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,15-11-2020,2020-W46,4176,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,22-11-2020,2020-W47,5463,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,29-11-2020,2020-W48,6365,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,06-12-2020,2020-W49,6635,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,13-12-2020,2020-W50,6839,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,20-12-2020,2020-W51,6997,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,27-12-2020,2020-W52,6123,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,03-01-2021,2020-W53,5023,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,10-01-2021,2021-W01,4286,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,17-01-2021,2021-W02,3945,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,24-01-2021,2021-W03,3223,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,31-01-2021,2021-W04,2818,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,07-02-2021,2021-W05,2901,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,14-02-2021,2021-W06,3129,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,21-02-2021,2021-W07,3513,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,28-02-2021,2021-W08,4037,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,07-03-2021,2021-W09,5009,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,14-03-2021,2021-W10,6017,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,21-03-2021,2021-W11,7600,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,28-03-2021,2021-W12,8927,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,04-04-2021,2021-W13,9811,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,11-04-2021,2021-W14,10355,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,18-04-2021,2021-W15,9799,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,25-04-2021,2021-W16,8598,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,02-05-2021,2021-W17,7480,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,09-05-2021,2021-W18,6670,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,16-05-2021,2021-W19,5410,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,23-05-2021,2021-W20,4379,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,30-05-2021,2021-W21,3533,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,06-06-2021,2021-W22,2942,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,13-06-2021,2021-W23,2467,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,20-06-2021,2021-W24,2097,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,27-06-2021,2021-W25,1650,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,04-07-2021,2021-W26,1495,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,11-07-2021,2021-W27,961,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,18-07-2021,2021-W28,738,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,25-07-2021,2021-W29,722,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,01-08-2021,2021-W30,755,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,08-08-2021,2021-W31,914,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,15-08-2021,2021-W32,1207,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,22-08-2021,2021-W33,1832,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,29-08-2021,2021-W34,2873,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,05-09-2021,2021-W35,3738,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,12-09-2021,2021-W36,4307,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,19-09-2021,2021-W37,4584,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,26-09-2021,2021-W38,4935,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,03-10-2021,2021-W39,5152,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,10-10-2021,2021-W40,5223,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,17-10-2021,2021-W41,5646,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,24-10-2021,2021-W42,6377,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,31-10-2021,2021-W43,7325,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,07-11-2021,2021-W44,8149,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,14-11-2021,2021-W45,8526,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,21-11-2021,2021-W46,7737,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,28-11-2021,2021-W47,7001,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,05-12-2021,2021-W48,6470,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,12-12-2021,2021-W49,5702,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,19-12-2021,2021-W50,4961,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,26-12-2021,2021-W51,4300,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,02-01-2022,2021-W52,4142,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,09-01-2022,2022-W01,4477,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,16-01-2022,2022-W02,5240,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,23-01-2022,2022-W03,5259,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,30-01-2022,2022-W04,5347,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,06-02-2022,2022-W05,5799,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,13-02-2022,2022-W06,6274,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,20-02-2022,2022-W07,5721,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,27-02-2022,2022-W08,4887,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,06-03-2022,2022-W09,3652,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,13-03-2022,2022-W10,2831,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,20-03-2022,2022-W11,2349,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,27-03-2022,2022-W12,2055,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,03-04-2022,2022-W13,1971,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,10-04-2022,2022-W14,1461,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,17-04-2022,2022-W15,1157,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,24-04-2022,2022-W16,990,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,01-05-2022,2022-W17,928,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,08-05-2022,2022-W18,803,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,15-05-2022,2022-W19,646,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,22-05-2022,2022-W20,572,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,29-05-2022,2022-W21,470,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,05-06-2022,2022-W22,372,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,12-06-2022,2022-W23,312,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,19-06-2022,2022-W24,271,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,26-06-2022,2022-W25,273,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,03-07-2022,2022-W26,339,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,10-07-2022,2022-W27,417,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,17-07-2022,2022-W28,460,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,24-07-2022,2022-W29,790,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,31-07-2022,2022-W30,957,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,07-08-2022,2022-W31,1040,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,14-08-2022,2022-W32,1064,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,21-08-2022,2022-W33,1059,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,28-08-2022,2022-W34,920,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,04-09-2022,2022-W35,835,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,11-09-2022,2022-W36,743,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,18-09-2022,2022-W37,625,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,25-09-2022,2022-W38,556,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,02-10-2022,2022-W39,535,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,09-10-2022,2022-W40,601,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,16-10-2022,2022-W41,677,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,23-10-2022,2022-W42,708,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,30-10-2022,2022-W43,697,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,06-11-2022,2022-W44,660,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,13-11-2022,2022-W45,579,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,20-11-2022,2022-W46,541,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,27-11-2022,2022-W47,459,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,04-12-2022,2022-W48,389,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,11-12-2022,2022-W49,352,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,18-12-2022,2022-W50,387,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,25-12-2022,2022-W51,360,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,01-01-2023,2022-W52,351,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,08-01-2023,2023-W01,367,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,15-01-2023,2023-W02,370,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,22-01-2023,2023-W03,347,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,29-01-2023,2023-W04,312,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,05-02-2023,2023-W05,255,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,12-02-2023,2023-W06,212,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,19-02-2023,2023-W07,194,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,26-02-2023,2023-W08,190,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,05-03-2023,2023-W09,210,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,12-03-2023,2023-W10,233,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,19-03-2023,2023-W11,248,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,26-03-2023,2023-W12,232,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,02-04-2023,2023-W13,291,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,09-04-2023,2023-W14,340,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,16-04-2023,2023-W15,343,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,23-04-2023,2023-W16,345,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,30-04-2023,2023-W17,357,TESSy RESPISEVERE,NA
Bulgaria,Daily hospital occupancy,07-05-2023,2023-W18,330,TESSy RESPISEVERE,NA
